Text,Start Location,End Location,Is Quote,Speaker
"but each silently added it, thinking of
father far away, where the fighting was.

Nobody spoke for a minute; then Meg said in an altered tone,--",12927,13074,False,Narrator
"and Meg
shook her head, as she thought regretfully of all the pretty things she
wanted.",13418,13508,False,Narrator
"said
Jo, who was a bookworm.",13784,13815,False,Narrator
"said Beth, with a little sigh,
which no one heard but the hearth-brush and kettle-holder.",13854,13946,False,Narrator
said Amy decidedly.,14018,14040,False,Narrator
"cried Jo, examining the heels
of her shoes in a gentlemanly manner.",14223,14293,False,Narrator
"began Meg, in the complaining tone
again.",14401,14445,False,Narrator
"and Beth looked at her rough
hands with a sigh that any one could hear that time.",14876,14960,False,Narrator
cried Amy;,15004,15016,False,Narrator
"advised Jo, laughing.",15329,15353,False,Narrator
"returned Amy,
with dignity.",15478,15508,False,Narrator
"said Meg, who could remember better times.",15672,15717,False,Narrator
"observed Amy, with a reproving look at
the long figure stretched on the rug. Jo immediately sat up, put her
hands in her pockets, and began to whistle.",16054,16208,False,Narrator
"sang Beth, the peace-maker, with
such a funny face that both sharp voices softened to a laugh, and the",16377,16481,False,Narrator
ended for that time.,16490,16513,False,Narrator
"said Meg, beginning to
lecture in her elder-sisterly fashion.",16556,16619,False,Narrator
"cried Jo, pulling off her net, and shaking down
a chestnut mane.",16944,17010,False,Narrator
"And Jo shook the
blue army-sock till the needles rattled like castanets, and her ball
bounded across the room.",17394,17507,False,Narrator
"said Beth, stroking the rough head at her knee with a hand that
all the dish-washing and dusting in the world could not make ungentle in
its touch.",17650,17800,False,Narrator
"continued Meg,",17818,17834,False,Narrator
"asked Beth,
ready to share the lecture.",18168,18210,False,Narrator
"answered Meg warmly; and no one
contradicted her, for the",18244,18303,False,Narrator
"was the pet of the family.

As young readers like to know",18310,18369,False,Narrator
"we will take this
moment to give them a little sketch of the four sisters, who sat
knitting away in the twilight, while the December snow fell quietly
without, and the fire crackled cheerfully within. It was a comfortable
old room, though the carpet was faded and the furniture very plain; for
a good picture or two hung on the walls, books filled the recesses,
chrysanthemums and Christmas roses bloomed in the windows, and a
pleasant atmosphere of home-peace pervaded it.

Margaret, the eldest of the four, was sixteen, and very pretty, being
plump and fair, with large eyes, plenty of soft, brown hair, a sweet
mouth, and white hands, of which she was rather vain. Fifteen-year-old
Jo was very tall, thin, and brown, and reminded one of a colt; for she
never seemed to know what to do with her long limbs, which were very
much in her way. She had a decided mouth, a comical nose, and sharp,
gray eyes, which appeared to see everything, and were by turns fierce,
funny, or thoughtful. Her long, thick hair was her one beauty; but it
was usually bundled into a net, to be out of her way. Round shoulders
had Jo, big hands and feet, a fly-away look to her clothes, and the
uncomfortable appearance of a girl who was rapidly shooting up into a
woman, and didn't like it. Elizabeth--or Beth, as every one called
her--was a rosy, smooth-haired, bright-eyed girl of thirteen, with a shy
manner, a timid voice, and a peaceful expression, which was seldom
disturbed. Her father called her",18387,19871,False,Narrator
"and the name
suited her excellently; for she seemed to live in a happy world of her
own, only venturing out to meet the few whom she trusted and loved. Amy,
though the youngest, was a most important person,--in her own opinion at
least. A regular snow-maiden, with blue eyes, and yellow hair, curling
on her shoulders, pale and slender, and always carrying herself like a
young lady mindful of her manners. What the characters of the four
sisters were we will leave to be found out.

The clock struck six; and, having swept up the hearth, Beth put a pair
of slippers down to warm. Somehow the sight of the old shoes had a good
effect upon the girls; for mother was coming, and every one brightened
to welcome her. Meg stopped lecturing, and lighted the lamp, Amy got out
of the easy-chair without being asked, and Jo forgot how tired she was
as she sat up to hold the slippers nearer to the blaze.

        [Illustration: Beth put a pair of slippers down to warm]",19893,20859,False,Narrator
said Beth.,20960,20973,False,Narrator
cried Amy.,20987,21000,False,Narrator
"began Meg, but Jo cut in with a decided--",21017,21061,False,Narrator
said Beth;,21239,21251,False,Narrator
"exclaimed Jo.

Every one thought soberly for a minute; then Meg announced, as if the
idea was suggested by the sight of her own pretty hands,",21376,21519,False,Narrator
cried Jo.,21591,21603,False,Narrator
said Beth.,21636,21649,False,Narrator
added Amy.,21767,21780,False,Narrator
"answered Jo.

        [Illustration: I used to be so frightened when it was my
                     turn to sit in the big chair]",21949,22081,False,Narrator
"said
Beth, who was toasting her face and the bread for tea, at the same time.",22358,22438,False,Narrator
"said Jo, marching up and down,
with her hands behind her back and her nose in the air.",22621,22710,False,Narrator
"observed Meg, who was as much a child as ever about",22794,22847,False,Narrator
frolics.,22860,22871,False,Narrator
said Jo.,23090,23100,False,Narrator
"returned
Amy, who was not gifted with dramatic power, but was chosen because she
was small enough to be borne out shrieking by the villain of the piece.

          [Illustration: Do it this way, clasp your hands so]",23485,23703,False,Narrator
"and away went Jo,
with a melodramatic scream which was truly thrilling.

Amy followed, but she poked her hands out stiffly before her, and jerked
herself along as if she went by machinery; and her",23820,24018,False,Narrator
"was more
suggestive of pins being run into her than of fear and anguish. Jo gave
a despairing groan, and Meg laughed outright, while Beth let her bread
burn as she watched the fun, with interest.",24023,24221,False,Narrator
"Then things went smoothly, for Don Pedro defied the world in a speech of
two pages without a single break; Hagar, the witch, chanted an awful
incantation over her kettleful of simmering toads, with weird effect;
Roderigo rent his chains asunder manfully, and Hugo died in agonies of
remorse and arsenic, with a wild",24333,24651,False,Narrator
"said Meg, as the dead villain sat up and
rubbed his elbows.",24692,24754,False,Narrator
"exclaimed Beth, who firmly believed that her
sisters were gifted with wonderful genius in all things.",24849,24953,False,Narrator
replied Jo modestly.,24965,24987,False,Narrator
"muttered Jo, rolling her
eyes and clutching at the air, as she had seen a famous tragedian do.",25214,25311,False,Narrator
"cried Meg, and the rehearsal ended in a
general burst of laughter.",25408,25477,False,Narrator
"said a cheery voice at the door,
and actors and audience turned to welcome a tall, motherly lady, with a",25515,25621,False,Narrator
"look about her which was truly delightful. She was not
elegantly dressed, but a noble-looking woman, and the girls thought the
gray cloak and unfashionable bonnet covered the most splendid mother in
the world.",25637,25849,False,Narrator
"While making these maternal inquiries Mrs. March got her wet things off,
her warm slippers on, and sitting down in the easy-chair, drew Amy to
her lap, preparing to enjoy the happiest hour of her busy day. The girls
flew about, trying to make things comfortable, each in her own way. Meg
arranged the tea-table; Jo brought wood and set chairs, dropping,
overturning, and clattering everything she touched; Beth trotted to and
fro between parlor and kitchen, quiet and busy; while Amy gave
directions to every one, as she sat with her hands folded.

As they gathered about the table, Mrs. March said, with a particularly
happy face,",26096,26730,False,Narrator
"A quick, bright smile went round like a streak of sunshine. Beth clapped
her hands, regardless of the biscuit she held, and Jo tossed up her
napkin, crying,",26770,26929,False,Narrator
"said Mrs.
March, patting her pocket as if she had got a treasure there.",27175,27249,False,Narrator
"cried Jo, choking in her tea, and dropping her
bread, butter side down, on the carpet, in her haste to get at the
treat.

Beth ate no more, but crept away, to sit in her shadowy corner and brood
over the delight to come, till the others were ready.",27343,27594,False,Narrator
"said Meg
warmly.",27724,27743,False,Narrator
"exclaimed Jo, with a groan.",27859,27889,False,Narrator
sighed Amy.,28008,28022,False,Narrator
"asked Beth, with a little quiver in
her voice.",28055,28104,False,Narrator
"They all drew to the fire, mother in the big chair with Beth at her
feet, Meg and Amy perched on either arm of the chair, and Jo leaning on
the back, where no one would see any sign of emotion if the letter
should happen to be touching.

Very few letters were written in those hard times that were not
touching, especially those which fathers sent home. In this one little
was said of the hardships endured, the dangers faced, or the
homesickness conquered; it was a cheerful, hopeful letter, full of
lively descriptions of camp life, marches, and military news; and only
at the end did the writer's heart overflow with fatherly love and
longing for the little girls at home.

           [Illustration: It was a cheerful, hopeful letter]",28309,29050,False,Narrator
"Everybody sniffed when they came to that part; Jo wasn't ashamed of the
great tear that dropped off the end of her nose, and Amy never minded
the rumpling of her curls as she hid her face on her mother's shoulder
and sobbed out,",29633,29864,False,Narrator
cried Meg.,29983,29995,False,Narrator
"said Jo, thinking that keeping her temper at home was a much
harder task than facing a rebel or two down South.

Beth said nothing, but wiped away her tears with the blue army-sock, and
began to knit with all her might, losing no time in doing the duty that
lay nearest her, while she resolved in her quiet little soul to be all
that father hoped to find her when the year brought round the happy
coming home.

        [Illustration: How you used to play Pilgrim's Progress]

Mrs. March broke the silence that followed Jo's words, by saying in her
cheery voice,",30233,30796,False,Narrator
said Meg.,31420,31432,False,Narrator
"said Beth, smiling, as if that pleasant
moment had come back to her.",31598,31669,False,Narrator
"said Amy, who began to talk of renouncing childish things
at the mature age of twelve.",31894,31983,False,Narrator
"asked Amy, who was a very
literal young lady.",32469,32517,False,Narrator
said her mother.,32614,32633,False,Narrator
"Beth's bundle was such a funny one that everybody wanted to laugh; but
nobody did, for it would have hurt her feelings very much.",32739,32872,False,Narrator
said Meg thoughtfully.,32887,32911,False,Narrator
"asked Jo, delighted with
the fancy which lent a little romance to the very dull task of doing her
duty.",33265,33371,False,Narrator
"replied Mrs. March.

They talked over the new plan while old Hannah cleared the table; then
out came the four little work-baskets, and the needles flew as the girls
made sheets for Aunt March. It was uninteresting sewing, but to-night no
one grumbled. They adopted Jo's plan of dividing the long seams into
four parts, and calling the quarters Europe, Asia, Africa, and America,
and in that way got on capitally, especially when they talked about the
different countries as they stitched their way through them.

   [Illustration: No one but Beth could get much music out of the old
                                 piano]

At nine they stopped work, and sung, as usual, before they went to bed.
No one but Beth could get much music out of the old piano; but she had a
way of softly touching the yellow keys, and making a pleasant
accompaniment to the simple songs they sung. Meg had a voice like a
flute, and she and her mother led the little choir. Amy chirped like a
cricket, and Jo wandered through the airs at her own sweet will, always
coming out at the wrong place with a croak or a quaver that spoilt the
most pensive tune. They had always done this from the time they could
lisp",33451,34649,False,Narrator
"and it had become a household custom, for the mother was a born singer.
The first sound in the morning was her voice, as she went about the
house singing like a lark; and the last sound at night was the same
cheery sound, for the girls never grew too old for that familiar
lullaby.

      [Illustration: At nine they stopped work and sung as usual]




                   [Illustration: A Merry Christmas]

                                   II.

                           A MERRY CHRISTMAS.


Jo was the first to wake in the gray dawn of Christmas morning. No
stockings hung at the fireplace, and for a moment she felt as much
disappointed as she did long ago, when her little sock fell down because
it was so crammed with goodies. Then she remembered her mother's
promise, and, slipping her hand under her pillow, drew out a little
crimson-covered book. She knew it very well, for it was that beautiful
old story of the best life ever lived, and Jo felt that it was a true
guide-book for any pilgrim going the long journey. She woke Meg with a",34681,35730,False,Narrator
"and bade her see what was under her pillow. A
green-covered book appeared, with the same picture inside, and a few
words written by their mother, which made their one present very
precious in their eyes. Presently Beth and Amy woke, to rummage and find
their little books also,--one dove-colored, the other blue; and all sat
looking at and talking about them, while the east grew rosy with the
coming day.

In spite of her small vanities, Margaret had a sweet and pious nature,
which unconsciously influenced her sisters, especially Jo, who loved her
very tenderly, and obeyed her because her advice was so gently given.",35748,36371,False,Narrator
"said Meg seriously, looking from the tumbled head beside her to
the two little night-capped ones in the room beyond,",36379,36497,False,Narrator
"Then she opened her new book and began to read. Jo put her arm round
her, and, leaning cheek to cheek, read also, with the quiet expression
so seldom seen on her restless face.",36894,37074,False,Narrator
"whispered Beth, very much impressed by the pretty books and her sisters'
example.",37210,37294,False,Narrator
"said Amy; and then the rooms were very still
while the pages were softly turned, and the winter sunshine crept in to
touch the bright heads and serious faces with a Christmas greeting.",37318,37505,False,Narrator
"asked Meg, as she and Jo ran down to thank her for
their gifts, half an hour later.",37523,37609,False,Narrator
"replied Hannah, who
had lived with the family since Meg was born, and was considered by them
all more as a friend than a servant.",37805,37937,False,Narrator
"said Meg, looking over the presents which were collected in a
basket and kept under the sofa, ready to be produced at the proper time.",38016,38152,False,Narrator
"she added, as the little flask
did not appear.",38192,38241,False,Narrator
"replied Jo, dancing about the room to take the
first stiffness off the new army-slippers.",38337,38429,False,Narrator
"said Beth, looking proudly
at the somewhat uneven letters which had cost her such labor.",38542,38633,False,Narrator
"cried Jo, taking up one.",38721,38748,False,Narrator
"said Beth, looking troubled.",38888,38919,False,Narrator
"said
Meg, with a frown for Jo and a smile for Beth.",39059,39113,False,Narrator
"cried Jo, as a door slammed,
and steps sounded in the hall.

Amy came in hastily, and looked rather abashed when she saw her sisters
all waiting for her.",39154,39310,False,Narrator
"asked Meg,
surprised to see, by her hood and cloak, that lazy Amy had been out so
early.",39368,39459,False,Narrator
"As she spoke, Amy showed the handsome flask which replaced the cheap
one; and looked so earnest and humble in her little effort to forget
herself that Meg hugged her on the spot, and Jo pronounced her",39679,39882,False,Narrator
"while Beth ran to the window, and picked her finest rose to
ornament the stately bottle.",39892,39983,False,Narrator
"Another bang of the street-door sent the basket under the sofa, and the
girls to the table, eager for breakfast.",40192,40308,False,Narrator
"they cried, in chorus.",40410,40435,False,Narrator
"They were all unusually hungry, having waited nearly an hour, and for a
minute no one spoke; only a minute, for Jo exclaimed impetuously,--",40903,41046,False,Narrator
"asked
Beth, eagerly.",41152,41175,False,Narrator
"added Amy, heroically giving
up the articles she most liked.

Meg was already covering the buckwheats, and piling the bread into one
big plate.",41218,41364,False,Narrator
"said Mrs. March, smiling as if satisfied.",41388,41431,False,Narrator
"They were soon ready, and the procession set out. Fortunately it was
early, and they went through back streets, so few people saw them, and
no one laughed at the queer party.

                 [Illustration: The procession set out]

A poor, bare, miserable room it was, with broken windows, no fire,
ragged bed-clothes, a sick mother, wailing baby, and a group of pale,
hungry children cuddled under one old quilt, trying to keep warm.

How the big eyes stared and the blue lips smiled as the girls went in!",41558,42069,False,Narrator
"said the poor woman,
crying for joy.",42116,42155,False,Narrator
"said Jo, and set them laughing.

In a few minutes it really did seem as if kind spirits had been at work
there. Hannah, who had carried wood, made a fire, and stopped up the
broken panes with old hats and her own cloak. Mrs. March gave the mother
tea and gruel, and comforted her with promises of help, while she
dressed the little baby as tenderly as if it had been her own. The
girls, meantime, spread the table, set the children round the fire, and
fed them like so many hungry birds,--laughing, talking, and trying to
understand the funny broken English.",42191,42752,False,Narrator
"cried the poor things, as they ate,
and warmed their purple hands at the comfortable blaze.

The girls had never been called angel children before, and thought it
very agreeable, especially Jo, who had been considered a",42786,43007,False,Narrator
"ever
since she was born. That was a very happy breakfast, though they didn't
get any of it; and when they went away, leaving comfort behind, I think
there were not in all the city four merrier people than the hungry
little girls who gave away their breakfasts and contented themselves
with bread and milk on Christmas morning.",43015,43344,False,Narrator
"said
Meg, as they set out their presents, while their mother was upstairs
collecting clothes for the poor Hummels.

Not a very splendid show, but there was a great deal of love done up in
the few little bundles; and the tall vase of red roses, white
chrysanthemums, and trailing vines, which stood in the middle, gave
quite an elegant air to the table.",43410,43765,False,Narrator
"cried Jo, prancing about, while Meg went to conduct mother to
the seat of honor.

Beth played her gayest march, Amy threw open the door, and Meg enacted
escort with great dignity. Mrs. March was both surprised and touched;
and smiled with her eyes full as she examined her presents, and read the
little notes which accompanied them. The slippers went on at once, a new
handkerchief was slipped into her pocket, well scented with Amy's
cologne, the rose was fastened in her bosom, and the nice gloves were
pronounced a",43842,44361,False,Narrator
"There was a good deal of laughing and kissing and explaining, in the
simple, loving fashion which makes these home-festivals so pleasant at
the time, so sweet to remember long afterward, and then all fell to
work.

The morning charities and ceremonies took so much time that the rest of
the day was devoted to preparations for the evening festivities. Being
still too young to go often to the theatre, and not rich enough to
afford any great outlay for private performances, the girls put their
wits to work, and--necessity being the mother of invention,--made
whatever they needed. Very clever were some of their
productions,--pasteboard guitars, antique lamps made of old-fashioned
butter-boats covered with silver paper, gorgeous robes of old cotton,
glittering with tin spangles from a pickle factory, and armor covered
with the same useful diamond-shaped bits, left in sheets when the lids
of tin preserve-pots were cut out. The furniture was used to being
turned topsy-turvy, and the big chamber was the scene of many innocent
revels.

No gentlemen were admitted; so Jo played male parts to her heart's
content, and took immense satisfaction in a pair of russet-leather boots
given her by a friend, who knew a lady who knew an actor. These boots,
an old foil, and a slashed doublet once used by an artist for some
picture, were Jo's chief treasures, and appeared on all occasions. The
smallness of the company made it necessary for the two principal actors
to take several parts apiece; and they certainly deserved some credit
for the hard work they did in learning three or four different parts,
whisking in and out of various costumes, and managing the stage besides.
It was excellent drill for their memories, a harmless amusement, and
employed many hours which otherwise would have been idle, lonely, or
spent in less profitable society.

On Christmas night, a dozen girls piled on to the bed which was the
dress-circle, and sat before the blue and yellow chintz curtains in a
most flattering state of expectancy. There was a good deal of rustling
and whispering behind the curtain, a trifle of lamp-smoke, and an
occasional giggle from Amy, who was apt to get hysterical in the
excitement of the moment. Presently a bell sounded, the curtains flew
apart, and the Operatic Tragedy began.",44375,46676,False,Narrator
"according to the one play-bill, was represented by a
few shrubs in pots, green baize on the floor, and a cave in the
distance. This cave was made with a clothes-horse for a roof, bureaus
for walls; and in it was a small furnace in full blast, with a black pot
on it, and an old witch bending over it. The stage was dark, and the
glow of the furnace had a fine effect, especially as real steam issued
from the kettle when the witch took off the cover. A moment was allowed
for the first thrill to subside; then Hugo, the villain, stalked in with
a clanking sword at his side, a slouched hat, black beard, mysterious
cloak, and the boots. After pacing to and fro in much agitation, he
struck his forehead, and burst out in a wild strain, singing of his
hatred to Roderigo, his love for Zara, and his pleasing resolution to
kill the one and win the other. The gruff tones of Hugo's voice, with an
occasional shout when his feelings overcame him, were very impressive,
and the audience applauded the moment he paused for breath. Bowing with
the air of one accustomed to public praise, he stole to the cavern, and
ordered Hagar to come forth with a commanding",46692,47848,False,Narrator
"[Illustration: Out came Meg with gray horse-hair hanging about her face]

Out came Meg, with gray horse-hair hanging about her face, a red and
black robe, a staff, and cabalistic signs upon her cloak. Hugo demanded
a potion to make Zara adore him, and one to destroy Roderigo. Hagar, in
a fine dramatic melody, promised both, and proceeded to call up the
spirit who would bring the love philter:--",47879,48288,False,Narrator
"[Illustration: A little figure in cloudy white]

A soft strain of music sounded, and then at the back of the cave
appeared a little figure in cloudy white, with glittering wings, golden
hair, and a garland of roses on its head. Waving a wand, it sang,--",48608,48886,False,Narrator
