Text,Start Location,End Location,Is Quote,Speaker
"She looked at
the two rows of English people who were sitting at the table; at the
row of white bottles of water and red bottles of wine that ran between
the English people; at the portraits of the late Queen and the late
Poet Laureate that hung behind the English people, heavily framed; at
the notice of the English church (Rev. Cuthbert Eager, M. A. Oxon.),
that was the only other decoration of the wall.",2220,2630,False,Narrator,False
"“Charlotte, don’t you
feel, too, that we might be in London? I can hardly believe that all
kinds of other things are just outside. I suppose it is one’s being so
tired.”",2630,2799,True,True
"“This meat has surely been used for soup,”",2801,2843,True,True
"said Miss Bartlett, laying
down her fork.",2843,2887,False,Narrator,False
"“I want so to see the Arno. The rooms the Signora promised us in her
letter would have looked over the Arno. The Signora had no business to
do it at all. Oh, it is a shame!”",2887,3060,True,True
"“Any nook does for me,”",3062,3085,True,True
Miss Bartlett continued;,3085,3111,False,Narrator,False
"“but it does seem hard
that you shouldn’t have a view.”",3111,3166,True,True
Lucy felt that she had been selfish.,3166,3205,False,Narrator,False
"“Charlotte, you mustn’t spoil me:
of course, you must look over the Arno, too. I meant that. The first
vacant room in the front—”",3205,3334,True,True
"“You must have it,”",3335,3354,True,True
"said Miss Bartlett, part
of whose travelling expenses were paid by Lucy’s mother—a piece of
generosity to which she made many a tactful allusion.",3354,3502,False,Narrator,False
"“No, no. You must have it.”",3502,3529,True,True
"“I insist on it. Your mother would never forgive me, Lucy.”",3531,3590,True,True
“She would never forgive _me_.”,3592,3623,True,True
"The ladies’ voices grew animated, and—if the sad truth be owned—a
little peevish. They were tired, and under the guise of unselfishness
they wrangled. Some of their neighbours interchanged glances, and one
of them—one of the ill-bred people whom one does meet abroad—leant
forward over the table and actually intruded into their argument. He
said:",3623,3974,False,Narrator,False
"“I have a view, I have a view.”",3974,4005,True,True
"Miss Bartlett was startled. Generally at a pension people looked them
over for a day or two before speaking, and often did not find out that
they would",4005,4159,False,Narrator,False
“do”,4159,4163,True,True
"till they had gone. She knew that the intruder was
ill-bred, even before she glanced at him. He was an old man, of heavy
build, with a fair, shaven face and large eyes. There was something
childish in those eyes, though it was not the childishness of senility.
What exactly it was Miss Bartlett did not stop to consider, for her
glance passed on to his clothes. These did not attract her. He was
probably trying to become acquainted with them before they got into the
swim. So she assumed a dazed expression when he spoke to her, and then
said:",4163,4709,False,Narrator,False
"“A view? Oh, a view! How delightful a view is!”",4709,4756,True,True
"“This is my son,”",4758,4775,True,True
said the old man;,4775,4794,False,Narrator,False
"“his name’s George. He has a view
too.”",4794,4833,True,True
"“Ah,”",4835,4840,True,True
"said Miss Bartlett, repressing Lucy, who was about to speak.",4840,4903,False,Narrator,False
"“What I mean,”",4903,4917,True,True
"he continued,",4917,4932,False,Narrator,False
"“is that you can have our rooms, and we’ll
have yours. We’ll change.”",4932,5001,True,True
"The better class of tourist was shocked at this, and sympathized with
the new-comers. Miss Bartlett, in reply, opened her mouth as little as
possible, and said",5001,5163,False,Narrator,False
"“Thank you very much indeed; that is out of the
question.”",5163,5221,True,True
“Why?”,5223,5229,True,True
"said the old man, with both fists on the table.",5229,5279,False,Narrator,False
"“Because it is quite out of the question, thank you.”",5279,5332,True,True
"“You see, we don’t like to take—”",5334,5367,True,True
"began Lucy. Her cousin again
repressed her.",5367,5413,False,Narrator,False
“But why?”,5413,5423,True,True
he persisted.,5423,5438,False,Narrator,False
“Women like looking at a view; men don’t.”,5438,5480,True,True
"And
he thumped with his fists like a naughty child, and turned to his son,
saying,",5480,5564,False,Narrator,False
"“George, persuade them!”",5564,5588,True,True
"“It’s so obvious they should have the rooms,”",5590,5635,True,True
said the son.,5635,5650,False,Narrator,False
"“There’s
nothing else to say.”",5650,5680,True,True
"He did not look at the ladies as he spoke, but his voice was perplexed
and sorrowful. Lucy, too, was perplexed; but she saw that they were in
for what is known as",5680,5845,False,Narrator,False
"“quite a scene,”",5845,5861,True,True
"and she had an odd feeling that
whenever these ill-bred tourists spoke the contest widened and deepened
till it dealt, not with rooms and views, but with—well, with something
quite different, whose existence she had not realized before. Now the
old man attacked Miss Bartlett almost violently: Why should she not
change? What possible objection had she? They would clear out in half
an hour.

Miss Bartlett, though skilled in the delicacies of conversation, was
powerless in the presence of brutality. It was impossible to snub any
one so gross. Her face reddened with displeasure. She looked around as
much as to say,",5861,6481,False,Narrator,False
“Are you all like this?”,6481,6505,True,True
"And two little old ladies, who
were sitting further up the table, with shawls hanging over the backs
of the chairs, looked back, clearly indicating",6505,6654,False,Narrator,False
"“We are not; we are
genteel.”",6654,6683,True,True
"“Eat your dinner, dear,”",6685,6709,True,True
"she said to Lucy, and began to toy again with
the meat that she had once censured.

Lucy mumbled that those seemed very odd people opposite.",6709,6852,False,Narrator,False
"“Eat your dinner, dear. This pension is a failure. To-morrow we will
make a change.”",6852,6936,True,True
"Hardly had she announced this fell decision when she reversed it. The
curtains at the end of the room parted, and revealed a clergyman, stout
but attractive, who hurried forward to take his place at the table,
cheerfully apologizing for his lateness. Lucy, who had not yet acquired
decency, at once rose to her feet, exclaiming:",6936,7267,False,Narrator,False
"“Oh, oh! Why, it’s Mr.
Beebe! Oh, how perfectly lovely! Oh, Charlotte, we must stop now,
however bad the rooms are. Oh!”",7267,7387,True,True
"Miss Bartlett said, with more restraint:",7387,7431,False,Narrator,False
"“How do you do, Mr. Beebe? I expect that you have forgotten us: Miss
Bartlett and Miss Honeychurch, who were at Tunbridge Wells when you
helped the Vicar of St. Peter’s that very cold Easter.”",7431,7623,True,True
"The clergyman, who had the air of one on a holiday, did not remember
the ladies quite as clearly as they remembered him. But he came forward
pleasantly enough and accepted the chair into which he was beckoned by
Lucy.",7623,7844,False,Narrator,False
"“I _am_ so glad to see you,”",7844,7872,True,True
"said the girl, who was in a state of
spiritual starvation, and would have been glad to see the waiter if her
cousin had permitted it.",7872,8007,False,Narrator,False
"“Just fancy how small the world is. Summer
Street, too, makes it so specially funny.”",8007,8092,True,True
"“Miss Honeychurch lives in the parish of Summer Street,”",8094,8150,True,True
"said Miss
Bartlett, filling up the gap,",8150,8191,False,Narrator,False
"“and she happened to tell me in the
course of conversation that you have just accepted the living—”",8191,8290,True,True
"“Yes, I heard from mother so last week. She didn’t know that I knew you
at Tunbridge Wells; but I wrote back at once, and I said: ‘Mr. Beebe
is—’”",8292,8438,True,True
"“Quite right,”",8440,8454,True,True
said the clergyman.,8454,8475,False,Narrator,False
"“I move into the Rectory at Summer
Street next June. I am lucky to be appointed to such a charming
neighbourhood.”",8475,8589,True,True
"“Oh, how glad I am! The name of our house is Windy Corner.”",8591,8650,True,True
"Mr. Beebe
bowed.",8650,8669,False,Narrator,False
"“There is mother and me generally, and my brother, though it’s not
often we get him to ch—— The church is rather far off, I mean.”",8669,8799,True,True
"“Lucy, dearest, let Mr. Beebe eat his dinner.”",8801,8847,True,True
"“I am eating it, thank you, and enjoying it.”",8849,8894,True,True
"He preferred to talk to Lucy, whose playing he remembered, rather than
to Miss Bartlett, who probably remembered his sermons. He asked the
girl whether she knew Florence well, and was informed at some length
that she had never been there before. It is delightful to advise a
newcomer, and he was first in the field.",8894,9212,False,Narrator,False
"“Don’t neglect the country
round,”",9212,9246,True,True
his advice concluded.,9246,9269,False,Narrator,False
"“The first fine afternoon drive up to
Fiesole, and round by Settignano, or something of that sort.”",9269,9368,True,True
“No!”,9370,9375,True,True
“No!”,9370,9375,True,True
“No!”,9370,9375,True,True
cried a voice from the top of the table.,9375,9417,False,Narrator,False
"“Mr. Beebe, you are
wrong. The first fine afternoon your ladies must go to Prato.”",9417,9499,True,True
"“That lady looks so clever,”",9501,9529,True,True
whispered Miss Bartlett to her cousin.,9529,9569,False,Narrator,False
"“We
are in luck.”",9569,9586,True,True
"And, indeed, a perfect torrent of information burst on them. People
told them what to see, when to see it, how to stop the electric trams,
how to get rid of the beggars, how much to give for a vellum blotter,
how much the place would grow upon them. The Pension Bertolini had
decided, almost enthusiastically, that they would do. Whichever way
they looked, kind ladies smiled and shouted at them. And above all rose
the voice of the clever lady, crying:",9586,10042,False,Narrator,False
"“Prato! They must go to Prato.
That place is too sweetly squalid for words. I love it; I revel in
shaking off the trammels of respectability, as you know.”",10042,10197,True,True
"The young man named George glanced at the clever lady, and then
returned moodily to his plate. Obviously he and his father did not do.
Lucy, in the midst of her success, found time to wish they did. It gave
her no extra pleasure that any one should be left in the cold; and when
she rose to go, she turned back and gave the two outsiders a nervous
little bow.

The father did not see it; the son acknowledged it, not by another bow,
but by raising his eyebrows and smiling; he seemed to be smiling across
something.

She hastened after her cousin, who had already disappeared through the
curtains—curtains which smote one in the face, and seemed heavy with
more than cloth. Beyond them stood the unreliable Signora, bowing
good-evening to her guests, and supported by ’Enery, her little boy,
and Victorier, her daughter. It made a curious little scene, this
attempt of the Cockney to convey the grace and geniality of the South.
And even more curious was the drawing-room, which attempted to rival
the solid comfort of a Bloomsbury boarding-house. Was this really
Italy?

Miss Bartlett was already seated on a tightly stuffed arm-chair, which
had the colour and the contours of a tomato. She was talking to Mr.
Beebe, and as she spoke, her long narrow head drove backwards and
forwards, slowly, regularly, as though she were demolishing some
invisible obstacle.",10197,11561,False,Narrator,False
"“We are most grateful to you,”",11561,11591,True,True
she was saying.,11591,11608,False,Narrator,False
"“The
first evening means so much. When you arrived we were in for a
peculiarly _mauvais quart d’heure_.”",11608,11712,True,True
He expressed his regret.,11712,11740,False,Narrator,False
"“Do you, by any chance, know the name of an old man who sat opposite us
at dinner?”",11740,11823,True,True
“Emerson.”,11825,11835,True,True
“Is he a friend of yours?”,11837,11863,True,True
“We are friendly—as one is in pensions.”,11865,11905,True,True
“Then I will say no more.”,11907,11933,True,True
"He pressed her very slightly, and she said more.",11933,11985,False,Narrator,False
"“I am, as it were,”",11985,12004,True,True
"she concluded,",12004,12020,False,Narrator,False
"“the chaperon of my young cousin,
Lucy, and it would be a serious thing if I put her under an obligation
to people of whom we know nothing. His manner was somewhat unfortunate.
I hope I acted for the best.”",12020,12226,True,True
"“You acted very naturally,”",12228,12255,True,True
"said he. He seemed thoughtful, and after a
few moments added:",12255,12318,False,Narrator,False
"“All the same, I don’t think much harm would have
come of accepting.”",12318,12387,True,True
"“No _harm_, of course. But we could not be under an obligation.”",12389,12453,True,True
“He is rather a peculiar man.”,12455,12485,True,True
"Again he hesitated, and then said
gently:",12485,12528,False,Narrator,False
"“I think he would not take advantage of your acceptance, nor
expect you to show gratitude. He has the merit—if it is one—of saying
exactly what he means. He has rooms he does not value, and he thinks
you would value them. He no more thought of putting you under an
obligation than he thought of being polite. It is so difficult—at
least, I find it difficult—to understand people who speak the truth.”",12528,12928,True,True
"Lucy was pleased, and said:",12928,12958,False,Narrator,False
"“I was hoping that he was nice; I do so
always hope that people will be nice.”",12958,13036,True,True
"“I think he is; nice and tiresome. I differ from him on almost every
point of any importance, and so, I expect—I may say I hope—you will
differ. But his is a type one disagrees with rather than deplores. When
he first came here he not unnaturally put people’s backs up. He has no
tact and no manners—I don’t mean by that that he has bad manners—and he
will not keep his opinions to himself. We nearly complained about him
to our depressing Signora, but I am glad to say we thought better of
it.”",13038,13533,True,True
"“Am I to conclude,”",13535,13554,True,True
"said Miss Bartlett,",13554,13575,False,Narrator,False
“that he is a Socialist?”,13575,13600,True,True
"Mr. Beebe accepted the convenient word, not without a slight twitching
of the lips.",13600,13687,False,Narrator,False
"“And presumably he has brought up his son to be a Socialist, too?”",13687,13753,True,True
"“I hardly know George, for he hasn’t learnt to talk yet. He seems a
nice creature, and I think he has brains. Of course, he has all his
father’s mannerisms, and it is quite possible that he, too, may be a
Socialist.”",13755,13971,True,True
"“Oh, you relieve me,”",13973,13994,True,True
said Miss Bartlett.,13994,14015,False,Narrator,False
"“So you think I ought to have
accepted their offer? You feel I have been narrow-minded and
suspicious?”",14015,14118,True,True
"“Not at all,”",14120,14133,True,True
he answered;,14133,14147,False,Narrator,False
“I never suggested that.”,14147,14172,True,True
"“But ought I not to apologize, at all events, for my apparent
rudeness?”",14174,14246,True,True
"He replied, with some irritation, that it would be quite unnecessary,
and got up from his seat to go to the smoking-room.",14246,14371,False,Narrator,False
“Was I a bore?”,14371,14386,True,True
"said Miss Bartlett, as soon as he had disappeared.",14386,14438,False,Narrator,False
"“Why
didn’t you talk, Lucy? He prefers young people, I’m sure. I do hope I
haven’t monopolized him. I hoped you would have him all the evening, as
well as all dinner-time.”",14438,14610,True,True
"“He is nice,”",14612,14625,True,True
exclaimed Lucy.,14625,14642,False,Narrator,False
"“Just what I remember. He seems to see
good in everyone. No one would take him for a clergyman.”",14642,14738,True,True
“My dear Lucia—”,14740,14756,True,True
"“Well, you know what I mean. And you know how clergymen generally
laugh; Mr. Beebe laughs just like an ordinary man.”",14758,14875,True,True
"“Funny girl! How you do remind me of your mother. I wonder if she will
approve of Mr. Beebe.”",14877,14970,True,True
“I’m sure she will; and so will Freddy.”,14972,15012,True,True
"“I think everyone at Windy Corner will approve; it is the fashionable
world. I am used to Tunbridge Wells, where we are all hopelessly behind
the times.”",15014,15167,True,True
"“Yes,”",15169,15175,True,True
"“Yes,”",15169,15175,True,True
"“Yes,”",15169,15175,True,True
"“Yes,”",15169,15175,True,True
"“Yes,”",15169,15175,True,True
"“Yes,”",15169,15175,True,True
"said Lucy despondently.

There was a haze of disapproval in the air, but whether the disapproval
was of herself, or of Mr. Beebe, or of the fashionable world at Windy
Corner, or of the narrow world at Tunbridge Wells, she could not
determine. She tried to locate it, but as usual she blundered. Miss
Bartlett sedulously denied disapproving of any one, and added",15175,15538,False,Narrator,False
"“I am
afraid you are finding me a very depressing companion.”",15538,15599,True,True
And the girl again thought:,15599,15629,False,Narrator,False
"“I must have been selfish or unkind; I must
be more careful. It is so dreadful for Charlotte, being poor.”",15629,15735,True,True
"Fortunately one of the little old ladies, who for some time had been
smiling very benignly, now approached and asked if she might be allowed
to sit where Mr. Beebe had sat. Permission granted, she began to
chatter gently about Italy, the plunge it had been to come there, the
gratifying success of the plunge, the improvement in her sister’s
health, the necessity of closing the bed-room windows at night, and of
thoroughly emptying the water-bottles in the morning. She handled her
subjects agreeably, and they were, perhaps, more worthy of attention
than the high discourse upon Guelfs and Ghibellines which was
proceeding tempestuously at the other end of the room. It was a real
catastrophe, not a mere episode, that evening of hers at Venice, when
she had found in her bedroom something that is one worse than a flea,
though one better than something else.",15735,16600,False,Narrator,False
"“But here you are as safe as in England. Signora Bertolini is so
English.”",16600,16674,True,True
"“Yet our rooms smell,”",16676,16698,True,True
said poor Lucy.,16698,16715,False,Narrator,False
“We dread going to bed.”,16715,16739,True,True
"“Ah, then you look into the court.”",16741,16776,True,True
She sighed.,16776,16789,False,Narrator,False
"“If only Mr. Emerson
was more tactful! We were so sorry for you at dinner.”",16789,16864,True,True
“I think he was meaning to be kind.”,16866,16902,True,True
"“Undoubtedly he was,”",16904,16925,True,True
said Miss Bartlett.,16925,16947,False,Narrator,False
"“Mr. Beebe has just been scolding me for my suspicious nature. Of
course, I was holding back on my cousin’s account.”",16947,17064,True,True
"“Of course,”",17066,17078,True,True
"“Of course,”",17066,17078,True,True
"said the little old lady; and they murmured that one could
not be too careful with a young girl.

Lucy tried to look demure, but could not help feeling a great fool. No
one was careful with her at home; or, at all events, she had not
noticed it.",17078,17326,False,Narrator,False
"“About old Mr. Emerson—I hardly know. No, he is not tactful; yet, have
you ever noticed that there are people who do things which are most
indelicate, and yet at the same time—beautiful?”",17326,17513,True,True
“Beautiful?”,17515,17527,True,True
"said Miss Bartlett, puzzled at the word.",17527,17569,False,Narrator,False
"“Are not beauty
and delicacy the same?”",17569,17608,True,True
"“So one would have thought,”",17610,17638,True,True
said the other helplessly.,17638,17666,False,Narrator,False
"“But things are
so difficult, I sometimes think.”",17666,17715,True,True
"She proceeded no further into things, for Mr. Beebe reappeared, looking
extremely pleasant.",17715,17810,False,Narrator,False
"“Miss Bartlett,”",17810,17826,True,True
"he cried,",17826,17837,False,Narrator,False
"“it’s all right about the rooms. I’m so
glad. Mr. Emerson was talking about it in the smoking-room, and knowing
what I did, I encouraged him to make the offer again. He has let me
come and ask you. He would be so pleased.”",17837,18059,True,True
"“Oh, Charlotte,”",18061,18077,True,True
"cried Lucy to her cousin,",18077,18104,False,Narrator,False
"“we must have the rooms now.
The old man is just as nice and kind as he can be.”",18104,18184,True,True
Miss Bartlett was silent.,18184,18213,False,Narrator,False
"“I fear,”",18213,18222,True,True
"said Mr. Beebe, after a pause,",18222,18254,False,Narrator,False
"“that I have been officious. I
must apologize for my interference.”",18254,18321,True,True
"Gravely displeased, he turned to go. Not till then did Miss Bartlett
reply:",18321,18399,False,Narrator,False
"“My own wishes, dearest Lucy, are unimportant in comparison with
yours. It would be hard indeed if I stopped you doing as you liked at
Florence, when I am only here through your kindness. If you wish me to
turn these gentlemen out of their rooms, I will do it. Would you then,
Mr. Beebe, kindly tell Mr. Emerson that I accept his kind offer, and
then conduct him to me, in order that I may thank him personally?”",18399,18811,True,True
"She raised her voice as she spoke; it was heard all over the
drawing-room, and silenced the Guelfs and the Ghibellines. The
clergyman, inwardly cursing the female sex, bowed, and departed with
her message.",18811,19020,False,Narrator,False
"“Remember, Lucy, I alone am implicated in this. I do not wish the
acceptance to come from you. Grant me that, at all events.”",19020,19145,True,True
"Mr. Beebe was back, saying rather nervously:",19145,19193,False,Narrator,False
"“Mr. Emerson is engaged, but here is his son instead.”",19193,19247,True,True
"The young man gazed down on the three ladies, who felt seated on the
floor, so low were their chairs.",19247,19352,False,Narrator,False
"“My father,”",19352,19364,True,True
"“My father,”",19352,19364,True,True
"he said,",19364,19374,False,Narrator,False
"“is in his bath, so you cannot thank him
personally. But any message given by you to me will be given by me to
him as soon as he comes out.”",19374,19514,True,True
"Miss Bartlett was unequal to the bath. All her barbed civilities came
forth wrong end first. Young Mr. Emerson scored a notable triumph to
the delight of Mr. Beebe and to the secret delight of Lucy.",19514,19716,False,Narrator,False
“Poor young man!”,19716,19733,True,True
"said Miss Bartlett, as soon as he had gone.",19733,19779,False,Narrator,False
"“How angry he is with his father about the rooms! It is all he can do
to keep polite.”",19779,19865,True,True
"“In half an hour or so your rooms will be ready,”",19867,19916,True,True
"said Mr. Beebe. Then
looking rather thoughtfully at the two cousins, he retired to his own
rooms, to write up his philosophic diary.",19916,20051,False,Narrator,False
"“Oh, dear!”",20051,20062,True,True
"“Oh, dear!”",20051,20062,True,True
"breathed the little old lady, and shuddered as if all the
winds of heaven had entered the apartment.",20062,20164,False,Narrator,False
"“Gentlemen sometimes do not
realize—”",20164,20201,True,True
"Her voice faded away, but Miss Bartlett seemed to understand
and a conversation developed, in which gentlemen who did not thoroughly
realize played a principal part. Lucy, not realizing either, was
reduced to literature. Taking up Baedeker’s Handbook to Northern Italy,
she committed to memory the most important dates of Florentine History.
For she was determined to enjoy herself on the morrow. Thus the
half-hour crept profitably away, and at last Miss Bartlett rose with a
sigh, and said:",20201,20696,False,Narrator,False
"“I think one might venture now. No, Lucy, do not stir. I will
superintend the move.”",20696,20780,True,True
"“How you do do everything,”",20782,20809,True,True
said Lucy.,20809,20822,False,Narrator,False
"“Naturally, dear. It is my affair.”",20822,20857,True,True
“But I would like to help you.”,20859,20890,True,True
"“No, dear.”",20892,20903,True,True
"Charlotte’s energy! And her unselfishness! She had been thus all her
life, but really, on this Italian tour, she was surpassing herself. So
Lucy felt, or strove to feel. And yet—there was a rebellious spirit in
her which wondered whether the acceptance might not have been less
delicate and more beautiful. At all events, she entered her own room
without any feeling of joy.",20903,21281,False,Narrator,False
"“I want to explain,”",21281,21301,True,True
"said Miss Bartlett,",21301,21322,False,Narrator,False
"“why it is that I have taken
the largest room. Naturally, of course, I should have given it to you;
but I happen to know that it belongs to the young man, and I was sure
your mother would not like it.”",21322,21523,True,True
Lucy was bewildered.,21523,21547,False,Narrator,False
"“If you are to accept a favour it is more suitable you should be under
an obligation to his father than to him. I am a woman of the world, in
my small way, and I know where things lead to. However, Mr. Beebe is a
guarantee of a sort that they will not presume on this.”",21547,21816,True,True
"“Mother wouldn’t mind I’m sure,”",21818,21850,True,True
"said Lucy, but again had the sense of
larger and unsuspected issues.

Miss Bartlett only sighed, and enveloped her in a protecting embrace as
she wished her good-night. It gave Lucy the sensation of a fog, and
when she reached her own room she opened the window and breathed the
clean night air, thinking of the kind old man who had enabled her to
see the lights dancing in the Arno and the cypresses of San Miniato,
and the foot-hills of the Apennines, black against the rising moon.

Miss Bartlett, in her room, fastened the window-shutters and locked the
door, and then made a tour of the apartment to see where the cupboards
led, and whether there were any oubliettes or secret entrances. It was
then that she saw, pinned up over the washstand, a sheet of paper on
which was scrawled an enormous note of interrogation. Nothing more.",21850,22689,False,Narrator,False
“What does it mean?”,22689,22709,True,True
"she thought, and she examined it carefully by the
light of a candle. Meaningless at first, it gradually became menacing,
obnoxious, portentous with evil. She was seized with an impulse to
destroy it, but fortunately remembered that she had no right to do so,
since it must be the property of young Mr. Emerson. So she unpinned it
carefully, and put it between two pieces of blotting-paper to keep it
clean for him. Then she completed her inspection of the room, sighed
heavily according to her habit, and went to bed.




Chapter II
In Santa Croce with No Baedeker


It was pleasant to wake up in Florence, to open the eyes upon a bright
bare room, with a floor of red tiles which look clean though they are
not; with a painted ceiling whereon pink griffins and blue amorini
sport in a forest of yellow violins and bassoons. It was pleasant, too,
to fling wide the windows, pinching the fingers in unfamiliar
fastenings, to lean out into sunshine with beautiful hills and trees
and marble churches opposite, and close below, the Arno, gurgling
against the embankment of the road.

Over the river men were at work with spades and sieves on the sandy
foreshore, and on the river was a boat, also diligently employed for
some mysterious end. An electric tram came rushing underneath the
window. No one was inside it, except one tourist; but its platforms
were overflowing with Italians, who preferred to stand. Children tried
to hang on behind, and the conductor, with no malice, spat in their
faces to make them let go. Then soldiers appeared—good-looking,
undersized men—wearing each a knapsack covered with mangy fur, and a
great-coat which had been cut for some larger soldier. Beside them
walked officers, looking foolish and fierce, and before them went
little boys, turning somersaults in time with the band. The tramcar
became entangled in their ranks, and moved on painfully, like a
caterpillar in a swarm of ants. One of the little boys fell down, and
some white bullocks came out of an archway. Indeed, if it had not been
for the good advice of an old man who was selling button-hooks, the
road might never have got clear.

Over such trivialities as these many a valuable hour may slip away, and
the traveller who has gone to Italy to study the tactile values of
Giotto, or the corruption of the Papacy, may return remembering nothing
but the blue sky and the men and women who live under it. So it was as
well that Miss Bartlett should tap and come in, and having commented on
Lucy’s leaving the door unlocked, and on her leaning out of the window
before she was fully dressed, should urge her to hasten herself, or the
best of the day would be gone. By the time Lucy was ready her cousin
had done her breakfast, and was listening to the clever lady among the
crumbs.

A conversation then ensued, on not unfamiliar lines. Miss Bartlett was,
after all, a wee bit tired, and thought they had better spend the
morning settling in; unless Lucy would at all like to go out? Lucy
would rather like to go out, as it was her first day in Florence, but,
of course, she could go alone. Miss Bartlett could not allow this. Of
course she would accompany Lucy everywhere. Oh, certainly not; Lucy
would stop with her cousin. Oh, no! that would never do. Oh, yes!

At this point the clever lady broke in.",22709,26010,False,Narrator,False
"“If it is Mrs. Grundy who is troubling you, I do assure you that you
can neglect the good person. Being English, Miss Honeychurch will be
perfectly safe. Italians understand. A dear friend of mine, Contessa
Baroncelli, has two daughters, and when she cannot send a maid to
school with them, she lets them go in sailor-hats instead. Every one
takes them for English, you see, especially if their hair is strained
tightly behind.”",26010,26438,True,True
"Miss Bartlett was unconvinced by the safety of Contessa Baroncelli’s
daughters. She was determined to take Lucy herself, her head not being
so very bad. The clever lady then said that she was going to spend a
long morning in Santa Croce, and if Lucy would come too, she would be
delighted.",26438,26731,False,Narrator,False
"“I will take you by a dear dirty back way, Miss Honeychurch, and if you
bring me luck, we shall have an adventure.”",26731,26846,True,True
"Lucy said that this was most kind, and at once opened the Baedeker, to
see where Santa Croce was.",26846,26947,False,Narrator,False
"“Tut, tut! Miss Lucy! I hope we shall soon emancipate you from
Baedeker. He does but touch the surface of things. As to the true
Italy—he does not even dream of it. The true Italy is only to be found
by patient observation.”",26947,27171,True,True
"This sounded very interesting, and Lucy hurried over her breakfast, and
started with her new friend in high spirits. Italy was coming at last.
The Cockney Signora and her works had vanished like a bad dream.

Miss Lavish—for that was the clever lady’s name—turned to the right
along the sunny Lung’ Arno. How delightfully warm! But a wind down the
side streets cut like a knife, didn’t it? Ponte alle
Grazie—particularly interesting, mentioned by Dante. San
Miniato—beautiful as well as interesting; the crucifix that kissed a
murderer—Miss Honeychurch would remember the story. The men on the
river were fishing. (Untrue; but then, so is most information.) Then
Miss Lavish darted under the archway of the white bullocks, and she
stopped, and she cried:",27171,27929,False,Narrator,False
"“A smell! a true Florentine smell! Every city, let me teach you, has
its own smell.”",27929,28013,True,True
“Is it a very nice smell?”,28015,28041,True,True
"said Lucy, who had inherited from her mother
a distaste to dirt.",28041,28108,False,Narrator,False
"“One doesn’t come to Italy for niceness,”",28108,28149,True,True
was the retort;,28149,28166,False,Narrator,False
"“one comes
for life. Buon giorno! Buon giorno!”",28166,28213,True,True
bowing right and left.,28213,28237,False,Narrator,False
"“Look at
that adorable wine-cart! How the driver stares at us, dear, simple
soul!”",28237,28319,True,True
"So Miss Lavish proceeded through the streets of the city of Florence,
short, fidgety, and playful as a kitten, though without a kitten’s
grace. It was a treat for the girl to be with any one so clever and so
cheerful; and a blue military cloak, such as an Italian officer wears,
only increased the sense of festivity.",28319,28640,False,Narrator,False
"“Buon giorno! Take the word of an old woman, Miss Lucy: you will never
repent of a little civility to your inferiors. _That_ is the true
democracy. Though I am a real Radical as well. There, now you’re
shocked.”",28640,28851,True,True
"“Indeed, I’m not!”",28853,28871,True,True
exclaimed Lucy.,28871,28888,False,Narrator,False
