Text,Start Location,End Location,Is Quote,Speaker
"said Celia, with whom this explanation had been long
meditated and prearranged.",17877,17959,False,Narrator
"The casket was soon open before them, and the various jewels spread
out, making a bright parterre on the table. It was no great collection,
but a few of the ornaments were really of remarkable beauty, the finest
that was obvious at first being a necklace of purple amethysts set in
exquisite gold work, and a pearl cross with five brilliants in it.
Dorothea immediately took up the necklace and fastened it round her
sister’s neck, where it fitted almost as closely as a bracelet; but the
circle suited the Henrietta-Maria style of Celia’s head and neck, and
she could see that it did, in the pier-glass opposite.",18029,18646,False,Narrator
Celia was trying not to smile with pleasure.,18757,18804,False,Narrator
"said Dorothea, putting up her hand with careless
deprecation.",18868,18932,False,Narrator
"said Celia, insistingly.",18999,19025,False,Narrator
Dorothea shuddered slightly.,19143,19174,False,Narrator
"said Celia, uneasily.",19223,19247,False,Narrator
"said Dorothea, stroking her sister’s cheek.",19262,19307,False,Narrator
"Celia felt a little hurt. There was a strong assumption of superiority
in this Puritanic toleration, hardly less trying to the blond flesh of
an unenthusiastic sister than a Puritanic persecution.",19625,19825,False,Narrator
Celia had unclasped the necklace and drawn it off.,20165,20218,False,Narrator
"she said, with some satisfaction. The complete unfitness
of the necklace from all points of view for Dorothea, made Celia
happier in taking it. She was opening some ring-boxes, which disclosed
a fine emerald with diamonds, and just then the sun passing beyond a
cloud sent a bright gleam over the table.",20315,20621,False,Narrator
"said Dorothea, under a new current
of feeling, as sudden as the gleam.",20657,20729,False,Narrator
said Celia.,21029,21042,False,Narrator
"said Dorothea, slipping the ring and bracelet on her
finely turned finger and wrist, and holding them towards the window on
a level with her eyes. All the while her thought was trying to justify
her delight in the colors by merging them in her mystic religious joy.",21096,21364,False,Narrator
"said Celia, rather falteringly,
beginning to think with wonder that her sister showed some weakness,
and also that emeralds would suit her own complexion even better than
purple amethysts.",21399,21589,False,Narrator
"said Dorothea. Then,
letting her hand fall on the table, she said in another tone—",21743,21826,False,Narrator
"She
paused again, and Celia thought that her sister was going to renounce
the ornaments, as in consistency she ought to do.",21901,22027,False,Narrator
"said Dorothea, decidedly.",22058,22085,False,Narrator
"She took up her pencil without removing the jewels, and still looking
at them. She thought of often having them by her, to feed her eye at
these little fountains of pure color.",22130,22310,False,Narrator
"said Celia, who was watching her with
real curiosity as to what she would do.

Dorothea glanced quickly at her sister. Across all her imaginative
adornment of those whom she loved, there darted now and then a keen
discernment, which was not without a scorching quality. If Miss Brooke
ever attained perfect meekness, it would not be for lack of inward
fire.",22343,22703,False,Narrator
"she said, rather haughtily.",22713,22742,False,Narrator
"Celia blushed, and was unhappy: she saw that she had offended her
sister, and dared not say even anything pretty about the gift of the
ornaments which she put back into the box and carried away. Dorothea
too was unhappy, as she went on with her plan-drawing, questioning the
purity of her own feeling and speech in the scene which had ended with
that little explosion.

Celia’s consciousness told her that she had not been at all in the
wrong: it was quite natural and justifiable that she should have asked
that question, and she repeated to herself that Dorothea was
inconsistent: either she should have taken her full share of the
jewels, or, after what she had said, she should have renounced them
altogether.",22783,23500,False,Narrator
"thought Celia,",23530,23546,False,Narrator
"Thus Celia, mutely bending over her tapestry, until she heard her
sister calling her.",23803,23892,False,Narrator
"As Celia bent over the paper, Dorothea put her cheek against her
sister’s arm caressingly. Celia understood the action. Dorothea saw
that she had been in the wrong, and Celia pardoned her. Since they
could remember, there had been a mixture of criticism and awe in the
attitude of Celia’s mind towards her elder sister. The younger had
always worn a yoke; but is there any yoked creature without its private
opinions?




CHAPTER II.",24024,24461,False,Narrator
—CERVANTES.,24796,24810,False,Narrator
"said Mr. Brooke, over the soup, in his easy smiling
way, taking up Sir James Chettam’s remark that he was studying Davy’s
Agricultural Chemistry.",25149,25296,False,Narrator
"Dorothea felt a little more uneasy than usual. In the beginning of
dinner, the party being small and the room still, these motes from the
mass of a magistrate’s mind fell too noticeably. She wondered how a man
like Mr. Casaubon would support such triviality. His manners, she
thought, were very dignified; the set of his iron-gray hair and his
deep eye-sockets made him resemble the portrait of Locke. He had the
spare form and the pale complexion which became a student; as different
as possible from the blooming Englishman of the red-whiskered type
represented by Sir James Chettam.",25771,26360,False,Narrator
"said this excellent baronet,",26402,26432,False,Narrator
"interposed Mr. Brooke,",26653,26677,False,Narrator
"said Dorothea,",27169,27185,False,Narrator
"She spoke with more energy than is expected of so young a lady, but Sir
James had appealed to her. He was accustomed to do so, and she had
often thought that she could urge him to many good actions when he was
her brother-in-law.

Mr. Casaubon turned his eyes very markedly on Dorothea while she was
speaking, and seemed to observe her newly.",27433,27779,False,Narrator
"said Mr.
Brooke, smiling towards Mr. Casaubon.",27839,27887,False,Narrator
"said Mr. Casaubon, not keeping pace with Mr. Brooke’s impetuous
reason, and thinking of the book only.",28558,28662,False,Narrator
"This was the first time that Mr. Casaubon had spoken at any length. He
delivered himself with precision, as if he had been called upon to make
a public statement; and the balanced sing-song neatness of his speech,
occasionally corresponded to by a movement of his head, was the more
conspicuous from its contrast with good Mr. Brooke’s scrappy
slovenliness. Dorothea said to herself that Mr. Casaubon was the most
interesting man she had ever seen, not excepting even Monsieur Liret,
the Vaudois clergyman who had given conferences on the history of the
Waldenses. To reconstruct a past world, doubtless with a view to the
highest purposes of truth—what a work to be in any way present at, to
assist in, though only as a lamp-holder! This elevating thought lifted
her above her annoyance at being twitted with her ignorance of
political economy, that never-explained science which was thrust as an
extinguisher over all her lights.",29251,30186,False,Narrator
"Sir James presently took an
opportunity of saying.",30228,30280,False,Narrator
"said Dorothea, urged to this brusque resolution by a
little annoyance that Sir James would be soliciting her attention when
she wanted to give it all to Mr. Casaubon.",30701,30870,False,Narrator
"said Sir James, in a tone of reproach that
showed strong interest.",30893,30961,False,Narrator
"he continued, turning to Celia, who sat at his right hand.",31018,31079,False,Narrator
"said Celia, feeling afraid lest she should say
something that would not please her sister, and blushing as prettily as
possible above her necklace.",31096,31245,False,Narrator
"said Dorothea.

Mr. Brooke was speaking at the same time, but it was evident that Mr.
Casaubon was observing Dorothea, and she was aware of it.",31436,31582,False,Narrator
said Sir James.,31592,31609,False,Narrator
"answered
Dorothea, reddening. Unlike Celia, she rarely blushed, and only from
high delight or anger. At this moment she felt angry with the perverse
Sir James. Why did he not pay attention to Celia, and leave her to
listen to Mr. Casaubon?—if that learned man would only talk, instead of
allowing himself to be talked to by Mr. Brooke, who was just then
informing him that the Reformation either meant something or it did
not, that he himself was a Protestant to the core, but that Catholicism
was a fact; and as to refusing an acre of your ground for a Romanist
chapel, all men needed the bridle of religion, which, properly
speaking, was the dread of a Hereafter.",31713,32381,False,Narrator
"said Mr. Brooke, as if
to explain the insight just manifested.",32428,32492,False,Narrator
"Mr. Casaubon said,",32588,32609,False,Narrator
"Mr. Casaubon bowed, and observed that it was a wide field.",32816,32878,False,Narrator
"said Mr. Brooke, with an easy smile,",32884,32922,False,Narrator
"said Mr. Casaubon, with rather a startled air
of effort.",33194,33253,False,Narrator
"said
Dorothea.",33457,33473,False,Narrator
"Mr. Casaubon gravely smiled approval, and said to Mr. Brooke,",33551,33615,False,Narrator
"said Mr. Brooke, shaking his head;",33682,33718,False,Narrator
"Dorothea felt hurt. Mr. Casaubon would think that her uncle had some
special reason for delivering this opinion, whereas the remark lay in
his mind as lightly as the broken wing of an insect among all the other
fragments there, and a chance current had sent it alighting on _her_.

When the two girls were in the drawing-room alone, Celia said—",33801,34149,False,Narrator
"said
Dorothea, walking away a little.",34449,34489,False,Narrator
"exclaimed Celia, looking after her in surprise.",34615,34664,False,Narrator
"Miss Brooke was clearly forgetting herself, and Celia thought so.",34811,34880,False,Narrator
"Celia was not without a touch of naive
malice.",35113,35162,False,Narrator
"said Dorothea, with the full voice of
decision.",35186,35235,False,Narrator
said Celia,35336,35349,False,Narrator
"Celia thought privately,",35386,35413,False,Narrator
"Celia felt that this was a pity. She
had never been deceived as to the object of the baronet’s interest.
Sometimes, indeed, she had reflected that Dodo would perhaps not make a
husband happy who had not her way of looking at things; and stifled in
the depths of her heart was the feeling that her sister was too
religious for family comfort. Notions and scruples were like spilt
needles, making one afraid of treading, or sitting down, or even
eating.

When Miss Brooke was at the tea-table, Sir James came to sit down by
her, not having felt her mode of answering him at all offensive. Why
should he? He thought it probable that Miss Brooke liked him, and
manners must be very marked indeed before they cease to be interpreted
by preconceptions either confident or distrustful. She was thoroughly
charming to him, but of course he theorized a little about his
attachment. He was made of excellent human dough, and had the rare
merit of knowing that his talents, even if let loose, would not set the
smallest stream in the county on fire: hence he liked the prospect of a
wife to whom he could say,",35493,36593,False,Narrator
"about this or that; who
could help her husband out with reasons, and would also have the
property qualification for doing so. As to the excessive religiousness
alleged against Miss Brooke, he had a very indefinite notion of what it
consisted in, and thought that it would die out with marriage. In
short, he felt himself to be in love in the right place, and was ready
to endure a great deal of predominance, which, after all, a man could
always put down when he liked. Sir James had no idea that he should
ever like to put down the predominance of this handsome girl, in whose
cleverness he delighted. Why not? A man’s mind—what there is of it—has
always the advantage of being masculine,—as the smallest birch-tree is
of a higher kind than the most soaring palm,—and even his ignorance is
of a sounder quality. Sir James might not have originated this
estimate; but a kind Providence furnishes the limpest personality with
a little gum or starch in the form of tradition.",36612,37588,False,Narrator
said the persevering admirer.,37669,37700,False,Narrator
"said Dorothea, coldly.",37777,37801,False,Narrator
"Dorothea looked straight before her, and
spoke with cold brusquerie, very much with the air of a handsome boy,
in amusing contrast with the solicitous amiability of her admirer.",38275,38455,False,Narrator
"said Sir James, in a tender tone of remonstrance.

Mr. Casaubon had come up to the table, teacup in hand, and was
listening.",38652,38779,False,Narrator
"he interposed, in his
measured way.",38828,38865,False,Narrator
"Dorothea colored with pleasure, and looked up gratefully to the
speaker. Here was a man who could understand the higher inward life,
and with whom there could be some spiritual communion; nay, who could
illuminate principle with the widest knowledge: a man whose learning
almost amounted to a proof of whatever he believed!

Dorothea’s inferences may seem large; but really life could never have
gone on at any period but for this liberal allowance of conclusions,
which has facilitated marriage under the difficulties of civilization.
Has any one ever pinched into its pilulous smallness the cobweb of
pre-matrimonial acquaintanceship?",39034,39674,False,Narrator
said good Sir James.,39686,39708,False,Narrator
"He was not in the least jealous of the interest with which Dorothea had
looked up at Mr. Casaubon: it never occurred to him that a girl to whom
he was meditating an offer of marriage could care for a dried bookworm
towards fifty, except, indeed, in a religious sort of way, as for a
clergyman of some distinction.

However, since Miss Brooke had become engaged in a conversation with
Mr. Casaubon about the Vaudois clergy, Sir James betook himself to
Celia, and talked to her about her sister; spoke of a house in town,
and asked whether Miss Brooke disliked London. Away from her sister,
Celia talked quite easily, and Sir James said to himself that the
second Miss Brooke was certainly very agreeable as well as pretty,
though not, as some people pretended, more clever and sensible than the
elder sister. He felt that he had chosen the one who was in all
respects the superior; and a man naturally likes to look forward to
having the best. He would be the very Mawworm of bachelors who
pretended not to expect it.




CHAPTER III.",39831,40868,False,Narrator
"—_Paradise Lost_, B. vii.


If it had really occurred to Mr. Casaubon to think of Miss Brooke as a
suitable wife for him, the reasons that might induce her to accept him
were already planted in her mind, and by the evening of the next day
the reasons had budded and bloomed. For they had had a long
conversation in the morning, while Celia, who did not like the company
of Mr. Casaubon’s moles and sallowness, had escaped to the vicarage to
play with the curate’s ill-shod but merry children.

Dorothea by this time had looked deep into the ungauged reservoir of
Mr. Casaubon’s mind, seeing reflected there in vague labyrinthine
extension every quality she herself brought; had opened much of her own
experience to him, and had understood from him the scope of his great
work, also of attractively labyrinthine extent. For he had been as
instructive as Milton’s",41075,41938,False,Narrator
"and with something of the
archangelic manner he told her how he had undertaken to show (what
indeed had been attempted before, but not with that thoroughness,
justice of comparison, and effectiveness of arrangement at which Mr.
Casaubon aimed) that all the mythical systems or erratic mythical
fragments in the world were corruptions of a tradition originally
revealed. Having once mastered the true position and taken a firm
footing there, the vast field of mythical constructions became
intelligible, nay, luminous with the reflected light of
correspondences. But to gather in this great harvest of truth was no
light or speedy work. His notes already made a formidable range of
volumes, but the crowning task would be to condense these voluminous
still-accumulating results and bring them, like the earlier vintage of
Hippocratic books, to fit a little shelf. In explaining this to
Dorothea, Mr. Casaubon expressed himself nearly as he would have done
to a fellow-student, for he had not two styles of talking at command:
it is true that when he used a Greek or Latin phrase he always gave the
English with scrupulous care, but he would probably have done this in
any case. A learned provincial clergyman is accustomed to think of his
acquaintances as of",41958,43217,False,Narrator
"Dorothea was altogether captivated by the wide embrace of this
conception. Here was something beyond the shallows of ladies’ school
literature: here was a living Bossuet, whose work would reconcile
complete knowledge with devoted piety; here was a modern Augustine who
united the glories of doctor and saint.

The sanctity seemed no less clearly marked than the learning, for when
Dorothea was impelled to open her mind on certain themes which she
could speak of to no one whom she had before seen at Tipton, especially
on the secondary importance of ecclesiastical forms and articles of
belief compared with that spiritual religion, that submergence of self
in communion with Divine perfection which seemed to her to be expressed
in the best Christian books of widely distant ages, she found in Mr.
Casaubon a listener who understood her at once, who could assure her of
his own agreement with that view when duly tempered with wise
conformity, and could mention historical examples before unknown to
her.",43297,44307,False,Narrator
"said Dorothea to herself,",44327,44354,False,Narrator
"Miss Brooke argued from words and dispositions not less unhesitatingly
than other young ladies of her age. Signs are small measurable things,
but interpretations are illimitable, and in girls of sweet, ardent
nature, every sign is apt to conjure up wonder, hope, belief, vast as a
sky, and colored by a diffused thimbleful of matter in the shape of
knowledge. They are not always too grossly deceived; for Sinbad himself
may have fallen by good-luck on a true description, and wrong reasoning
sometimes lands poor mortals in right conclusions: starting a long way
off the true point, and proceeding by loops and zigzags, we now and
then arrive just where we ought to be. Because Miss Brooke was hasty in
her trust, it is not therefore clear that Mr. Casaubon was unworthy of
it.

He stayed a little longer than he had intended, on a slight pressure of
invitation from Mr. Brooke, who offered no bait except his own
documents on machine-breaking and rick-burning. Mr. Casaubon was called
into the library to look at these in a heap, while his host picked up
first one and then the other to read aloud from in a skipping and
uncertain way, passing from one unfinished passage to another with a",44526,45720,False,Narrator
"and finally pushing them all aside to open the
journal of his youthful Continental travels.",45741,45835,False,Narrator
