Text,Start Location,End Location,Is Quote,Speaker
"Jo undertook to pinch the papered locks

    Mrs. Gardiner greeted them

    Face to face with the Laurence boy

    They sat down on the stairs

    Tell about the party

    The kitten stuck like a burr just out of reach

    Curling herself up in the big chair

    Reading that everlasting Belsham

    He took her by the ear! by the ear!

    Mr. Laurence hooked up a big fish

    Tail-piece

    Being neighborly

    Laurie opened the window

    Poll tweaked off his wig

    Putting his finger under her chin

    Please give these to your mother

    Tail-piece

    O sir, they do care very much

    Mr. Laurence often opened his study door

    She put both arms around his neck and kissed him

    The Cyclops

    Amy bore without flinching several tingling blows

    You do know her

    Girls, where are you going?

    I burnt it up

    Held Amy up by his arms and hockey

    Packing the go abroady trunk

    Meg's partner appeared

    Asked to be introduced

    I wouldn't, Meg

    Holding a hand of each, Mrs. March said, &c.

    Mr. Pickwick

    Jo threw open the door of the closet

    Jo spent the morning on the river

    Amy sat down to draw

    O Pip! O Pip!

    Miss Crocker made a wry face

    We'll work like bees

    Beth was post-mistress

    Amy capped the climax by putting a clothes-pin on her nose   151

    Mr. Laurence waving his hat

    Now, Miss Jo, I'll settle you

    A very merry lunch it was

    He went prancing down a quiet street",5998,7506,False,Narrator,False
"""Oh, rise,""",7506,7517,True,True
"she said

    A stunning blow from the big Greek lexicon

    He sneezed

    The Portuguese walked the plank

    Will you give me a rose?

    Miss Kate put up her glass

    Ellen Tree

    Tail-piece

    Swinging to and fro in his hammock

    It was rather a pretty little picture

    Waved a brake before her face

    I see him bow and smile

    Tail-piece

    Jo was very busy

    Hurrah for Miss March

    Jo darted away

    Jo laid herself on the sofa and affected to read

    November is the most disagreeable month in the year

    One of them horrid telegraph things

    She came suddenly upon Mr. Brooke

    The man clipped

    Tail-piece

    Letters

    She rolled away

    I wind the clock

    Yours Respectful, Hannah Mullet

    Tail-piece

    It didn't stir, and I knew it was dead

    He sat down beside her

    What do you want now?

    Beth did have the fever

    Gently stroking her head as her mother used to do

    Amy's Will

    Polish up the spoons and the fat silver teapot

    On his back, with all his legs in the air

    I should choose this

    Gravely promenaded to and fro

    Amy's Will

    Tail-piece

    Mrs. March would not leave Beth's side

    Tail-piece

    Letters

    Jo and her mother were reading the note

    Get up and don't be a goose",7517,8838,False,Narrator,False
"""Hold your tongue!""",8838,8857,True,True
"""Hold your tongue!""",8838,8857,True,True
"""Hold your tongue!""",8838,8857,True,True
"cried Jo, covering her ears

    He stood at the foot, like a lion in the path

    Beth was soon able to lie on the study sofa all day

    The Jungfrau

    Popping in her head now and then

    He sat in the big chair by Beth's sofa with the other
    three close by

    Shall I tell you how?

    Bless me, what's all this?

    For Mrs. John Brooke

    Home of the Little Women

    The Dove Cote

    A small watchman's rattle

    Tail-piece

    The First Wedding

    Artistic Attempts

    Her foot held fast in a panful of plaster

    Please don't, it's mine

    Tail-piece

    Literary Lessons

    A check for one hundred dollars

    Tail-piece

    Domestic Experiences

    Both felt desperately uncomfortable

    A bargain, I assure you, ma'am

    Laurie heroically shut his eyes while something was put
    into his arms

    Calls

    She took the saddle to the horse

    It might have been worse

    The call at Aunt March's

    Tail-piece

    You shall have another table

    Bought up the bouquets

    Tail-piece

    Flo and I ordered a hansom-cab

    Every one was very kind, especially the officers

    I've seen the imperial family several times

    Trying to sketch the gray-stone lion's head on the wall

    She leaned her head upon her hands

    Now, this is filling at the price

    Up with the Bonnets of Bonnie Dundee

    I amused myself by dropping gingerbread nuts over
    the seat

    Thou shalt haf thy Bhaer

    He waved his hand, sock and all

    Dis is mine effalunt

    I sat down upon the floor and read and looked and ate

    Tail-piece

    In the presence of three gentlemen

    A select symposium

    He doesn't prink at his glass before coming

    Jo stuffed the whole bundle into the stove

    He put the sisters into the carriage

    He laid his head down on the mossy post

    O Jo, can't you?

    Tail-piece

    With her head in Jo's lap, while the wind blew
    healthfully over her

    Tail-piece

    He hurried forward to meet her

    Here are your flowers

    Demi and Daisy

    Mornin' now

    My dear man, it's a bonnet

    Tail-piece

    Sat piping on a stone while his goats skipped

    Laurie threw himself down on the turf

    A rough sketch of Laurie taming a horse

    The Valley of the Shadow

    Tail-piece

    Sat staring up at the busts

    Turning the ring thoughtfully upon his finger

    O Laurie, Laurie, I knew you'd come

    How well we pull together

    Jo and her father

    Jo laid her head on a comfortable rag-bag and cried

    A substantial lifelike ghost leaning over her

    The tall uncle proceeded to toss and tousle the
    small nephew

    O Mr. Bhaer, I am so glad to see you

    Mr. Bhaer sang heartily

    Mrs. Laurence sitting in her mother's lap

    They began to pace up and down

    Tail-piece

    Me loves evvybody

    What makes my legs go, dranpa?

    Dranpa, it's a We

    Tail-piece

    Mr. Bhaer and Jo were enjoying promenades

    Looking up she saw Mr. Bhaer

    Does this suit you, Mr. Bhaer?

    Under the umbrella

    Tail-piece

    Harvest time

    Teddy bore a charmed life

    Leaving Mrs. March and her daughters under the festival
    tree

    Tail-piece

              [Illustration: Tail-piece to Illustrations]




   [Illustration: Christmas won't be Christmas without any presents]

                                   I.

                           PLAYING PILGRIMS.",8857,12312,False,Narrator,False
"""Christmas won't be Christmas without any presents,""",12312,12364,True,True
"grumbled Jo, lying
on the rug.",12364,12397,False,Narrator,False
"""It's so dreadful to be poor!""",12397,12427,True,True
"sighed Meg, looking down at her old
dress.",12427,12472,False,Narrator,False
"""I don't think it's fair for some girls to have plenty of pretty things,
and other girls nothing at all,""",12472,12577,True,True
"added little Amy, with an injured
sniff.",12577,12620,False,Narrator,False
"""We've got father and mother and each other,""",12620,12665,True,True
"said Beth contentedly,
from her corner.

The four young faces on which the firelight shone brightened at the
cheerful words, but darkened again as Jo said sadly,--",12665,12831,False,Narrator,False
"""We haven't got father, and shall not have him for a long time.""",12831,12895,True,True
"She
didn't say",12895,12911,False,Narrator,False
"""perhaps never,""",12911,12927,True,True
"but each silently added it, thinking of
father far away, where the fighting was.

Nobody spoke for a minute; then Meg said in an altered tone,--",12927,13074,False,Narrator,False
"""You know the reason mother proposed not having any presents this
Christmas was because it is going to be a hard winter for every one; and
she thinks we ought not to spend money for pleasure, when our men are
suffering so in the army. We can't do much, but we can make our little
sacrifices, and ought to do it gladly. But I am afraid I don't;""",13074,13418,True,True
"and Meg
shook her head, as she thought regretfully of all the pretty things she
wanted.",13418,13508,False,Narrator,False
"""But I don't think the little we should spend would do any good. We've
each got a dollar, and the army wouldn't be much helped by our giving
that. I agree not to expect anything from mother or you, but I do want
to buy Undine and Sintram for myself; I've wanted it _so_ long,""",13508,13784,True,True
"said
Jo, who was a bookworm.",13784,13815,False,Narrator,False
"""I planned to spend mine in new music,""",13815,13854,True,True
"said Beth, with a little sigh,
which no one heard but the hearth-brush and kettle-holder.",13854,13946,False,Narrator,False
"""I shall get a nice box of Faber's drawing-pencils; I really need them,""",13946,14018,True,True
said Amy decidedly.,14018,14040,False,Narrator,False
"""Mother didn't say anything about our money, and she won't wish us to
give up everything. Let's each buy what we want, and have a little fun;
I'm sure we work hard enough to earn it,""",14040,14223,True,True
"cried Jo, examining the heels
of her shoes in a gentlemanly manner.",14223,14293,False,Narrator,False
"""I know _I_ do,--teaching those tiresome children nearly all day, when
I'm longing to enjoy myself at home,""",14293,14401,True,True
"began Meg, in the complaining tone
again.",14401,14445,False,Narrator,False
"""You don't have half such a hard time as I do,""",14445,14492,True,True
""" said Jo. """,14491,14503,True,True
"""How would you
like to be shut up for hours with a nervous, fussy old lady, who keeps
you trotting, is never satisfied, and worries you till you're ready to
fly out of the window or cry?""",14502,14689,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
"""

""",14688,14692,True,True
